MAP LOAD: map11
S	0	448.0	752.0	0.0
S	48	480.0	1312.0	0.0
S	54	544.0	1376.0	0.0
S	54	416.0	1248.0	0.0
S	92	1456.0	1216.0	0.0
S	92	1456.0	1408.0	0.0
S	92	1552.0	1152.0	0.0
S	92	1552.0	1472.0	0.0
S	95	1888.0	1232.0	0.0
S	95	1888.0	1392.0	0.0
S	95	1520.0	912.0	0.0
S	95	1520.0	1008.0	0.0
S	73	1520.0	960.0	0.0
S	46	1600.0	1008.0	0.0
S	46	1648.0	1008.0	0.0
S	46	1696.0	1008.0	0.0
S	46	1696.0	912.0	0.0
S	46	1648.0	912.0	0.0
S	46	1600.0	912.0	0.0
S	53	1648.0	960.0	0.0
S	135	1552.0	1200.0	0.0
S	55	1504.0	1200.0	0.0
S	11	1504.0	1216.0	0.0
S	96	2736.0	1408.0	0.0
S	96	2736.0	1216.0	0.0
S	127	2272.0	1456.0	0.0
S	127	2560.0	1152.0	0.0
S	3	2336.0	1312.0	0.0
S	76	2256.0	1312.0	0.0
S	64	2560.0	960.0	0.0
S	64	2560.0	1664.0	0.0
S	70	2432.0	1312.0	0.0
S	90	1920.0	944.0	0.0
S	90	2144.0	1600.0	0.0
S	126	2112.0	1392.0	0.0
S	126	2240.0	960.0	0.0
S	54	2336.0	1184.0	0.0
S	54	2336.0	1440.0	0.0
S	47	2416.0	1200.0	0.0
S	67	2560.0	1472.0	0.0
S	43	1840.0	1232.0	0.0
S	91	1552.0	1968.0	0.0
S	91	1552.0	2064.0	0.0
S	66	1584.0	1888.0	0.0
S	66	1648.0	1888.0	0.0
S	66	1600.0	2080.0	0.0
S	66	1664.0	2080.0	0.0
S	66	1616.0	1936.0	0.0
S	77	288.0	672.0	0.0
S	69	672.0	672.0	0.0
S	69	352.0	672.0	0.0
S	69	1824.0	1568.0	0.0
S	69	1728.0	1152.0	0.0
S	69	1904.0	1696.0	0.0
S	96	512.0	224.0	0.0
S	96	656.0	400.0	0.0
S	44	704.0	304.0	0.0
S	45	-64.0	480.0	0.0
S	45	-64.0	384.0	0.0
S	45	-16.0	288.0	0.0
S	45	64.0	288.0	0.0
S	45	144.0	336.0	0.0
S	45	224.0	352.0	0.0
S	45	320.0	352.0	0.0
S	45	400.0	352.0	0.0
S	45	368.0	288.0	0.0
S	45	480.0	368.0	0.0
S	45	560.0	400.0	0.0
S	58	1056.0	416.0	0.0
S	93	-496.0	1392.0	0.0
S	124	-208.0	416.0	0.0
S	125	-320.0	848.0	0.0
S	135	-464.0	752.0	0.0
S	135	-160.0	560.0	0.0
S	59	-208.0	1104.0	0.0
S	68	1168.0	1232.0	0.0
S	41	800.0	1632.0	0.0
S	68	704.0	1664.0	0.0
S	68	832.0	1536.0	0.0
S	93	-336.0	2256.0	0.0
S	93	-560.0	2064.0	0.0
S	56	-672.0	2592.0	0.0
S	94	-48.0	3056.0	0.0
S	94	208.0	3056.0	0.0
S	75	224.0	2288.0	0.0
S	41	-480.0	2144.0	0.0
S	71	480.0	2144.0	0.0
S	22	672.0	2336.0	0.0
S	22	672.0	2400.0	0.0
S	93	1440.0	2768.0	0.0
S	93	1440.0	2416.0	0.0
S	93	1456.0	2544.0	0.0
S	93	1456.0	2640.0	0.0
S	11	1472.0	2704.0	0.0
S	11	1472.0	2480.0	0.0
S	126	1280.0	2592.0	0.0
S	126	1280.0	2800.0	0.0
S	90	1056.0	2464.0	0.0
S	90	1248.0	2384.0	0.0
S	97	1088.0	2768.0	0.0
S	97	1120.0	2384.0	0.0
S	97	1216.0	2688.0	0.0
S	97	1376.0	2736.0	0.0
S	97	1344.0	2432.0	0.0
S	125	1968.0	2496.0	0.0
S	122	1872.0	2688.0	0.0
S	55	1072.0	2032.0	0.0
S	41	1408.0	2208.0	0.0
S	72	1888.0	2480.0	0.0
S	1	-64.0	1264.0	0.0
S	1	-16.0	1536.0	0.0
S	1	352.0	1824.0	0.0
S	1	800.0	1808.0	0.0
S	2	992.0	1248.0	0.0
S	2	960.0	944.0	0.0
S	2	0.0	1040.0	0.0
S	10	64.0	1776.0	0.0
S	10	960.0	1696.0	0.0
S	2	672.0	1840.0	0.0
S	10	480.0	1248.0	0.0
S	2	416.0	1312.0	0.0
S	2	544.0	1312.0	0.0
S	14	480.0	1472.0	0.0
S	11	1792.0	928.0	0.0
S	11	1648.0	1504.0	0.0
S	11	1664.0	1120.0	0.0
S	2	1824.0	1088.0	0.0
S	2	1824.0	1520.0	0.0
S	2	1824.0	1424.0	0.0
S	20	2112.0	992.0	0.0
S	20	2272.0	1632.0	0.0
S	14	2528.0	976.0	0.0
S	14	2528.0	1648.0	0.0
S	11	2256.0	1280.0	0.0
S	11	2480.0	1216.0	0.0
S	11	2480.0	1408.0	0.0
S	1	2656.0	1152.0	0.0
S	1	2656.0	1472.0	0.0
S	1	2656.0	1408.0	0.0
S	1	2656.0	1216.0	0.0
S	64	1760.0	1568.0	0.0
S	64	1840.0	1392.0	0.0
S	69	2048.0	1088.0	0.0
S	69	2480.0	1616.0	0.0
S	11	784.0	1568.0	0.0
S	17	-384.0	800.0	0.0
S	64	-448.0	1344.0	0.0
S	64	-448.0	1024.0	0.0
S	67	-144.0	512.0	0.0
S	67	-144.0	400.0	0.0
S	2	-192.0	608.0	0.0
S	22	-304.0	592.0	0.0
S	13	720.0	368.0	0.0
S	13	752.0	304.0	0.0
S	13	624.0	336.0	0.0
S	13	544.0	304.0	0.0
S	13	624.0	240.0	0.0
S	13	464.0	272.0	0.0
S	13	704.0	256.0	0.0
S	11	1344.0	496.0	0.0
S	70	624.0	304.0	0.0
S	70	-320.0	1344.0	0.0
S	53	2240.0	1024.0	0.0
S	53	1984.0	1632.0	0.0
S	53	2480.0	1008.0	0.0
S	53	2560.0	992.0	0.0
S	53	1760.0	1440.0	0.0
S	53	1744.0	1056.0	0.0
S	53	896.0	1728.0	0.0
S	53	-16.0	992.0	0.0
S	54	-384.0	1344.0	0.0
S	54	-272.0	512.0	0.0
S	54	512.0	272.0	0.0
S	17	-768.0	2688.0	0.0
S	10	-448.0	2336.0	0.0
S	2	-496.0	2368.0	0.0
S	2	-400.0	2368.0	0.0
S	13	-288.0	2448.0	0.0
S	13	-288.0	2384.0	0.0
S	13	-288.0	2512.0	0.0
S	5	224.0	2368.0	0.0
